"studyName","Cycle","Event Num","Cast Num","Bottle","Depth (m)","Datetime GMT","Latitude (º)","Longitude (º)","Diatom < 5um (µg/L)","Diatom 5-10um (µg/L)","Diatom 10-20um (µg/L)","Diatom 20-40um (µg/L)","Diatom > 40um (µg/L)","Auto Dinoflag < 5um (µg/L)","Auto Dinoflag 5-10um (µg/L)","Auto Dinoflag 10-20um (µg/L)","Auto Dinoflag 20-40um (µg/L)","Auto Dinoflag > 40um (µg/L)","Prymnesiophytes < 2um (µg/L)","Prymnesiophytes 2-5um (µg/L)","Prymnesiophytes 5-10um (µg/L)","Prymnesiophytes 10-20um (µg/L)","Cryptophytes < 5um (µg/L)","Cryptophytes 5-10um (µg/L)","Cryptophytes 10-20um (µg/L)","Cryptophytes 20-40um (µg/L)","Other Auto Euk < 2um (µg/L)","Other Auto Euk 2-5um (µg/L)","Other Auto Euk 5-10um (µg/L)","Other Auto Euk 10-20um (µg/L)","Other Auto Euk 20-40um (µg/L)","Other Auto Euk > 40um (µg/L)","Hetero Dinoflag < 5um (µg/L)","Hetero Dinoflag 5-10um (µg/L)","Hetero Dinoflag 10-20um (µg/L)","Hetero Dinoflag 20-40um (µg/L)","Hetero Dinoflag > 40um (µg/L)","Other Hetero Euk < 2um (µg/L)","Other Hetero Euk 2-5um (µg/L)","Other Hetero Euk 5-10um (µg/L)","Other Hetero Euk 10-20um (µg/L)","Other Hetero Euk 20-40um (µg/L)","Other Hetero Euk > 40um (µg/L)","Ciliates 5-10um (µg/L)","Ciliates 10-20um (µg/L)","Ciliates 20-40um (µg/L)","Ciliates > 40um (µg/L)","Total Diatom (µg/L)","Total Auto Dinoflag (µg/L)","Total Prymnesiophyte (µg/L)","Total Cryptophyte (µg/L)","Total Other Auto (µg/L)","Total Hetero Dinoflag (µg/L)","Total Other Hetero (µg/L)","Total Ciliate (µg/L)","Total Auto Euk (µg/L)","Total Hetero Euk (µg/L)"
"P0810MV","3","478","44","11","50","2008-10-18 08:16:15","34.2024","-121.5806","","0.036264617336142","1.2280530418142","0.21103695298149","0.71736617484322","0.069379177494733","","0.13646250553001","0.22409663477338","","","0.28384456780545","0.087631058826934","0.047211117483376","0.0047461889780498","0.011885594088519","","","","0.34219490502434","","0.74901155422654","0.12857467092155","","0.16753040760414","0.17727474977651","0.24748170779804","1.1884072708839","2.4837662822684","","0.63802175832959","0.60947574529964","0.29620479214894","","","","","","","2.1927207869751","0.42993831779812","0.41868674411576","0.016631783066569","1.2197811301724","4.264460418331","1.5437022957782","","4.277758762128","5.8081627141092"
"P0810MV","3","478","44","9","60","2008-10-18 08:16:15","34.2024","-121.5806","","","0.84351145923041","0.10841502052253","1.1872914325798","","0.20107391939994","0.12738800869863","0.093250666862096","0.64161817765567","","0.6728466548239","0.13640369292569","0.057758474697068","0.0047165951096702","0.0052307439386463","","","","0.48229879839171","0.076224986207762","0.35668853080593","0.10763594804296","","0.07029573743536","0.1422681681952","0.071283890967489","0.10980725909214","","","0.44971708062929","0.17021188736075","0.23285820659727","","","","","","0.87918998039113","2.1392179123328","1.0633307726163","0.86700882244666","0.0099473390483165","1.0228482634484","0.39365505569019","0.8527871745873","0.87918998039113","5.1023531098924","2.1256322106686"
"P0810MV","4","488","45","23","2","2008-10-19 10:57:33","33.611165","-121.154657","","","67.213602720186","105.54583617265","29.91217977754","0.1269116663438","1.671019372133","1.5016332303084","2.675949002007","22.304948042226","","4.5199841036403","1.9666177515681","","0.016205627622628","","","","","0.96485465556028","3.1054174652107","0.47933273387701","","","0.69170115500729","0.61996330422796","1.0325907730653","5.8903272052972","8.7193015795149","","2.409948674917","0.54535491443782","2.7483693195103","2.6998586966729","8.98344109731","","","","","202.67161867037","28.280461313018","6.4866018552084","0.016205627622628","4.549604854648","16.953884017113","17.386972702848","","242.00449232087","34.340856719961"
"P0810MV","4","488","45","20","5","2008-10-19 10:57:33","33.611165","-121.154657","","","51.218614456169","57.04006694426","31.361420167013","0.35403180256422","2.5420134024981","0.75709169835029","2.45298762903","","","1.9371510438939","1.7202861180746","","0.022578257925989","0.064560274346131","","1.4080859870921","","1.347490993784","1.1266966443799","1.5172038964627","","","0.31007975656439","0.5982643225723","3.034519396588","7.7622297548558","","","1.4464075046719","0.39088356298206","2.5277422174617","0.84517245389608","","","","","","139.62010156744","6.1061245324426","3.6574371619685","1.4952245193642","3.9913915346266","11.70509323058","5.2102057390117","","154.87027931584","16.915298969592"
"P0810MV","4","488","45","17","12","2008-10-19 10:57:33","33.611165","-121.154657","","","80.785304779296","47.254367012203","63.197472021503","0.77832854307064","","1.54945504031","1.0116741819023","","","2.3655541275042","0.72253589370818","","0.0042982419473935","","","","","1.2794194638407","1.3987262366557","1.0036982131498","1.2180399864416","","0.34082157274556","0.91454610519706","","3.2000780238844","7.4089677914","","2.5169445294365","1.0861190962579","4.8600189675014","0.97450666219162","","","","","","191.237143813","3.3394577652829","3.0880900212124","0.0042982419473935","4.8998839000877","11.864413493227","9.4375892553874","","202.56887374153","21.302002748614"
"P0810MV","4","488","45","14","20","2008-10-19 10:57:33","33.611165","-121.154657","","","78.935948316323","69.130656611523","44.597205888318","0.24301384213613","8.3592151210502","1.4929205381421","5.3390625838563","","","2.7812978815804","0.23369762550454","","0.011895617966474","0.015646785163124","","","","2.2816261365418","2.279814368252","2.9334381135356","1.3155752375088","","0.50335105465857","1.9081018377226","0.89604349175631","1.7609872614975","","","1.4023075591894","0.98033939003984","3.0757799466644","1.6885284655548","0.50451421320038","","","","","192.66381081616","15.434212085185","3.0149955070849","0.027542403129598","8.8104538558382","5.0684836456349","7.6514695746488","","219.9510146674","12.719953220284"
"P0810MV","4","488","45","11","25","2008-10-19 10:57:33","33.611165","-121.154657","","","55.477353942136","60.094655125837","48.033390198877","","2.3836079066909","1.0298543731765","3.7452062596513","","","2.221799839445","1.0252794990613","","0.082457583469868","0.22255165397498","","","","1.3875247588885","0.64660314154035","1.7657418692949","","","0.41632161210263","1.2035843643992","1.5939901908086","0.63024206402875","","","1.9545785481918","0.64676416417542","1.9770261117571","","","","","","","163.60539926685","7.1586685395187","3.2470793385063","0.30500923744485","3.7998697697237","3.8441382313391","4.5783688241243","","178.11602615204","8.4225070554634"
"P0810MV","4","488","45","8","30","2008-10-19 10:57:33","33.611165","-121.154657","","","60.559065763356","91.436546256588","22.836539132878","","0.34545520402577","1.7407193739608","1.4739454497718","","","0.98720967537683","0.33406299789359","","0.11241671504511","0.069882393128273","","","","0.45585371761068","2.2925916500383","2.5370611014133","","","0.38370865091821","3.8983773408002","1.5080295405165","4.9381281934956","","","1.6412398452421","4.5555686121625","1.4318612131069","2.5269074544079","","","","","","174.83215115282","3.5601200277584","1.3212726732704","0.18229910817338","5.2855064690623","10.728243725731","10.155577124919","","185.18134943109","20.88382085065"
"P0810MV","4","488","45","5","40","2008-10-19 10:57:33","33.611165","-121.154657","","","18.097877383519","46.922955684617","12.351280148706","0.24057215932985","2.0594715470045","0.36270094329097","0.62460479212744","","","2.0372221935746","","0.48250448011142","0.039643628947672","0.056357163381255","","","","0.54705550465983","1.4671071633025","2.7541227366948","","","0.2194600963004","2.5285373450819","1.0310497303912","","19.529256512988","","2.4329221200847","0.38014068885848","1.3286957626886","","","","","","","77.372113216842","3.2873494417527","2.519726673686","0.096000792328927","4.7682854046572","23.308303684762","4.1417585716318","","88.043475529267","27.450062256394"
"P0810MV","4","488","45","2","50","2008-10-19 10:57:33","33.611165","-121.154657","","","1.3386035135938","8.4614920132284","0.60509653754631","","","0.21908425475221","0.70719737945263","","","0.66856935269829","0.28666566138196","","0.0098352655383221","0.002203622653143","","","","0.51992692654097","2.3829244278415","0.24833817426972","0.23708671277535","","0.52644389855846","2.010795881264","0.40037932008738","0.64825547585226","1.2732889639664","","1.7812961004491","3.47781160521","0.92739074578471","0.60238251606116","","","","","","10.405192064369","0.92628163420484","0.95523501408025","0.012038888191465","3.3882762414275","4.8591635397285","6.788880967505","","15.687023842273","11.648044507233"
"P0810MV","4","521","49","23","2","2008-10-20 09:50:35","33.60903","-121.164463","","","114.07578762309","122.35962205736","28.723021969177","","3.7955843419949","0.48872590788124","4.0956793522725","","","4.6188480854315","1.1933260218753","0.47232361700735","0.011104285294341","0.51536998481314","","","","3.1210130241205","2.3213951709468","1.7152076196349","1.5983931968639","","0.45523829025797","1.0443566761438","2.4517704226716","","","","2.8107425971709","4.1480420892731","3.2337965900501","0.97484544239385","","","0.6739411089256","","","265.15843164962","8.3799896021486","6.2844977243141","0.52647427010749","8.756009011566","3.9513653890734","11.167426718888","0.6739411089256","289.10540225776","15.792733216887"
"P0810MV","4","521","49","20","5","2008-10-20 09:50:35","33.60903","-121.164463","","","53.514550575682","49.777743993142","35.041624053539","0.29256893617905","2.2695740176418","","2.1299826940706","","","1.9641354517698","0.30675906818505","0.53426329437582","0.066847192828046","0.13656470740203","","","","2.2610279465859","0.74997914247068","0.98426388059143","9.6420985670542","","","3.4835205472633","2.2454890741243","","","","2.6023415217899","3.8835338639795","4.3909139393464","1.4103774737337","","","","","","138.33391862236","4.6921256478914","2.8051578143307","0.20341190023007","13.637369536702","5.7290096213876","12.287166798849","","159.67198352152","18.016176420237"
"P0810MV","4","521","49","17","12","2008-10-20 09:50:35","33.60903","-121.164463","","","52.894572903489","31.689031065123","12.149746913454","","3.0253920521037","4.0407337620357","1.2507009140874","22.512879278366","","2.6927786437371","0.9354712758789","","0.012820370213276","0.020413580262996","","","","1.2646802727136","5.461105733884","2.3332827942692","","","0.14225462962848","4.5989123989564","0.88846542463858","","","","2.9814778893793","5.9574268504128","5.7323929331088","","","","","","","96.733350882065","30.829706006592","3.628249919616","0.033233950476273","9.0590688008667","5.6296324532235","14.671297672901","","140.28360955962","20.300930126124"
"P0810MV","4","521","49","14","20","2008-10-20 09:50:35","33.60903","-121.164463","","","53.504051151893","37.91137292276","27.913841056931","","2.381231000372","2.1070367174591","3.2838961525806","","","3.0930858822327","3.346832698681","0.91966985156145","0.0080361647737552","0.10040060257313","","","","1.7192637515744","2.3805235825401","2.081931629201","","","0.45093039378065","1.2570851280504","3.2926618223119","10.631839885375","","","3.3993832600542","3.081419934616","6.544473824892","1.1400240977467","13.812875793599","","","","","119.32926513158","7.7721638704117","7.3595884324751","0.10843676734689","6.1817189633155","15.632517229518","27.978176910908","","140.75117316513","43.610694140426"
"P0810MV","4","521","49","11","25","2008-10-20 09:50:35","33.60903","-121.164463","","","38.312321394764","72.162246454364","13.736507122521","0.15051639988508","1.2834156139948","0.56225260231469","2.2097603906737","","","2.9026629180005","2.3992075404956","1.2393557235943","0.032359608448843","","","","","2.4359172590052","3.445911952716","0.81550011554543","","","0.21572801683549","2.6792466879238","2.3441182571838","1.136572870763","","","3.4976745881001","5.6304661967491","6.6073820873133","","","","","","13.775570676926","124.21107497165","4.2059450068683","6.5412261820903","0.032359608448843","6.6973293272667","6.375665832706","15.735522872163","13.775570676926","141.68793509632","35.886759381794"
"P0810MV","4","521","49","8","30","2008-10-20 09:50:35","33.60903","-121.164463","","","40.949716042203","68.407097879459","19.79033730472","0.18994675489371","5.6915657345597","0.82983347999468","","6.303658327273","","3.9550479969127","0.55479468814908","0.12464668913738","0.032974169769797","0.099909461316307","","","","3.6628462288225","4.1711232615349","1.6185634020455","","","0.21302609221828","1.5348191902805","0.95661459143931","","14.892587673164","","2.0421404322978","2.9924456429105","2.0447545681452","","","","","","","129.14715122638","13.015004296721","4.6344893741992","0.1328836310861","9.4525328924029","17.597047547102","7.0793406433535","","156.38206142079","24.676388190455"
"P0810MV","4","521","49","5","40","2008-10-20 09:50:35","33.60903","-121.164463","","","14.666848417466","16.400868791142","12.914483427004","0.060093123913277","0.99151003254918","","3.4244066632375","","","0.48597267506366","","0.16613149393551","0.014269142197857","0.10158668882179","","","","0.73208756205346","0.52793743827457","0.21963799776147","1.315464922604","","0.19628761357863","0.7403167561041","0.77623299656042","1.5336872158849","","","1.1841707177195","0.6022857808659","1.1650499222346","0.58779436930336","","","","","","43.982200635611","4.4760098196999","0.65210416899918","0.11585583101965","2.7951279206935","3.246524582128","3.5393007901233","","52.021298376024","6.7858253722513"
"P0810MV","4","521","49","2","50","2008-10-20 09:50:35","33.60903","-121.164463","","","2.2177567311695","5.4831308227049","3.0453447724381","","","","0.5933023305605","","","0.21308152908752","","0.16155580448071","0.022108241970089","0.015403285180052","","","","0.53174276628099","1.2506952860898","0.7090724216744","","","0.29368732326011","0.35651207812017","0.92548990019544","2.6724801085718","4.3283009992013","","0.92089738613657","0.43538130516413","1.5566259238935","0.42025405283671","0.43490004719699","","","","","10.746232326313","0.5933023305605","0.37463733356822","0.037511527150141","2.4915104740452","8.5764704093488","3.7680587152279","","14.243193991637","12.344529124577"
"P0810MV","4","554","52","24","2","2008-10-21 09:51:51","33.54848","-121.17847","","","48.251109293334","20.903071208252","7.8181904465289","0.02062963493047","3.801398007812","1.4008223668897","0.98447280307446","","","1.3138207348137","0.54448252658867","0.28634341825028","","0.050755429036629","","","","0.82273114016733","3.1721882354194","2.993663938533","0.72190211123451","","0.40266295941065","1.8544604596822","0.66044357485794","","","","2.1630539743906","1.3116598624142","0.65021677075743","","","","","","","76.972370948115","6.2073228127066","2.1446466796527","0.050755429036629","7.7104854253543","2.9175669939508","4.1249306075623","","93.085581294865","7.042497601513"
"P0810MV","4","554","52","21","5","2008-10-21 09:51:51","33.54848","-121.17847","","","69.537307926523","38.586855393184","37.451730898352","0.024388810470981","1.670811316517","3.1565154669439","4.2857404202327","10.54621761682","","2.6061745537795","1.5799823488029","0.29347309128507","0.014292352914959","0.050028941876111","","","","0.70118781896764","1.5886218011732","2.6183092370886","3.49326273535","","0.31573144245338","1.5806427564438","0.39026459048467","","","","1.16106481513","0.4475395555809","2.0941846980587","0.27755544224531","","","","4.5368602445544","","145.57589421806","19.683673630985","4.4796299938675","0.064321294791069","8.4013815925795","2.2866387893819","3.9803445110149","4.5368602445544","178.20490073028","10.803843544951"
"P0810MV","4","554","52","19","12","2008-10-21 09:51:51","33.54848","-121.17847","","","68.581193209076","31.823853733371","16.548059931804","0.10751619614238","1.622739222821","1.4680014064854","2.3630378771517","","","2.4020246371395","1.8934772526167","0.17818122309093","0.0096244997254536","","","","","1.2970312332128","2.7228176345071","2.3360342903416","","11.706866749292","0.48353424882122","0.58797084680777","1.1158475856511","2.0454335123684","","","1.2571668876249","0.94155731755145","2.0617880517803","","","","","","","116.95310687425","5.5612947026005","4.4736831128472","0.0096244997254536","18.062749907354","4.2327861936485","4.2605122569567","","145.06045909678","8.4932984506052"
"P0810MV","4","554","52","17","20","2008-10-21 09:51:51","33.54848","-121.17847","","","83.028554652225","28.828556347804","13.995965385973","","1.6646213229327","1.5163909537038","4.4616459876708","","","1.7278723375089","1.5088090936054","1.2524479558069","0.0058257095916917","","","","","0.85856005889767","1.0859916842904","3.1835471617142","","","0.36545798892864","1.3444318229578","0.82140524675927","","1.9671813804055","","1.3161286536332","1.3697020426591","1.0331302982493","2.4592305603242","","","","","","125.853076386","7.6426582643072","4.4891293869212","0.0058257095916917","5.1280989049023","4.4984764390512","6.1781915548658","","143.11878865172","10.676667993917"
"P0810MV","4","554","52","14","25","2008-10-21 09:51:51","33.54848","-121.17847","","","71.280308132032","50.297548125816","21.996771423773","0.1640990135019","1.7032087411078","2.6852387227415","3.8916590109184","4.1712283563166","","1.4506243059176","1.668572188564","0.82611297469429","0.0085777272016372","","","","","1.1375658863059","2.1610277079459","4.7641382773353","0.78066591409157","","0.29887491255298","0.33411119593793","1.0804616706218","","","","1.3554020123909","0.34103368663078","1.3432741479762","","","","","","","143.57462768162","12.615433844586","3.9453094691759","0.0085777272016372","8.8433977856786","1.7134477791127","3.0397098469979","","168.98734650826","4.7531576261105"
"P0810MV","4","554","52","12","30","2008-10-21 09:51:51","33.54848","-121.17847","","","63.628599032973","41.672846319632","66.194902895236","","1.1963966072864","1.7969222167005","4.6508620912706","","","2.3862453401683","2.4171586546748","0.64518178271584","0.016181718848122","0.11394480382791","","","","1.3606599660581","1.9356075880865","4.7446912573709","3.0245919915622","","0.32125101897506","2.105196912139","","0.68307111712476","1.7093706918087","","1.4976849092302","1.3526760595273","1.0349405790509","1.4593690722174","","","","","","171.49634824784","7.6441809152575","5.448585777559","0.13012652267603","11.065550803078","4.8188897400476","5.3446706200258","","195.78479226641","10.163560360073"
"P0810MV","4","554","52","11","40","2008-10-21 09:51:51","33.54848","-121.17847","","","11.964544251933","13.480710210902","6.3710399396026","0.034830033434825","0.23708646177348","0.73600165266743","2.3309602641135","","","0.7834773281538","0.61342867506909","0.18448508315747","0.0051146148747648","0.024884644594182","","","","0.37043344513191","0.36277212261449","1.9974366511636","0.89166645152094","","0.12638048972409","0.72913320304036","0.91044033897139","1.2004460121905","1.2480394490835","","0.59482227440245","0.39551839365852","1.5778359681073","1.1057818643633","","","","0.6394726754486","","31.816294402437","3.3388784119892","1.5813910863804","0.029999259468947","3.6223086704309","4.2144394930098","3.6739585005315","0.6394726754486","40.388871830706","8.52787066899"
"P0810MV","4","554","52","9","50","2008-10-21 09:51:51","33.54848","-121.17847","","","3.1342201087907","7.4268781236639","1.4060271494869","0.055724840962439","0.75866627251978","1.1686794572522","1.2111648710486","2.1792201356157","","0.72288200219367","0.36258905873852","0.40958773182701","","0.0061022407150519","","","","0.48476723527067","0.40193416405652","1.5685293677655","0.35624059955456","","0.26256990396515","0.62550972091297","0.87112853974462","0.31797015398293","0.84477984022009","","0.717343227363","0.33612154661394","1.8608905969873","0.36206057460679","","","","","","11.967125381942","5.3734555773987","1.4950587927592","0.0061022407150519","2.8114713666472","2.9219581588257","3.276415945571","","21.653213359462","6.1983741043968"
"P0810MV","5","569","53","23","2","2008-10-22 08:38:24","32.919533","-120.903017","","","8.6038743904733","4.5985735466125","10.945135345758","0.08539834768603","1.5540848747984","3.1434121224702","2.6677686214611","","","1.9240024752008","1.6993676454051","","","","","","","2.3025819469441","4.595626443663","1.4119350052","0.74773336731154","","0.34023389689057","0.9884248045046","2.5565090782218","1.2900487414735","","","1.0043175619302","0.39311126681033","1.1115400137904","0.34000000427887","","","","","","24.147583282844","7.4506639664157","3.6233701206059","","9.0578767631186","5.1752165210905","2.8489688468099","","44.279494132984","8.0241853679003"
"P0810MV","5","569","53","20","8","2008-10-22 08:38:24","32.919533","-120.903017","","","8.6739859220877","5.2437786834902","2.8044805383544","0.078684013409566","1.8097722399217","2.0502883922855","5.7214374325486","3.0251201511457","","2.3647821441085","1.0808939031406","0.028792840341036","","","","","","2.2885385033606","4.2326635028632","1.6299675215731","2.0547513513199","","0.23043011553904","0.76371426133108","1.2544260241611","1.4953345422231","","","0.99320718969946","0.54794602284213","0.41931084230117","","","","","","","16.722245143932","12.685302229311","3.4744688875902","","10.205920879117","3.7439049432543","1.9604640548428","","43.08793713995","5.7043689980971"
"P0810MV","5","569","53","17","12","2008-10-22 08:38:24","32.919533","-120.903017","","","7.9707406550354","6.0346418836867","3.6125291042004","0.017883108005605","1.1222478986201","1.8096000659959","3.1296568205248","","","1.9258542934168","0.54604263733445","","","","","","","2.34146919846","4.4185710079141","1.2079709231525","2.0602781206589","","0.51476709703295","0.28977368005036","1.290364866886","0.40418297909154","2.0118845121901","","0.96442631219875","0.26429387156886","0.26954026121659","","","","","","","17.617911642923","6.0793878931465","2.4718969307512","","10.028289250186","4.510973135251","1.4982604449842","","36.197485717006","6.0092335802352"
"P0810MV","5","569","53","14","20","2008-10-22 08:38:24","32.919533","-120.903017","","","6.4940089987775","5.5916378482452","1.3840261564245","0.24170514338016","1.0020267408001","1.946510476002","1.8764276457419","","","1.8181557427202","0.27031589579436","","","","","","","2.1087825644949","4.0513994530856","1.0066899358601","","","0.50636295062672","0.57738385577762","1.366384323009","0.39450543271198","1.7480258936603","","1.2847552777658","0.40612998893792","0.59249464673202","","","","","","","13.469673003447","5.0666700059241","2.0884716385145","","7.1668719534406","4.5926624557855","2.2833799134358","","27.791686601327","6.8760423692213"
"P0810MV","5","569","53","11","30","2008-10-22 08:38:24","32.919533","-120.903017","","","6.3606559302665","2.3083014056238","7.3815334389468","0.1106379177286","0.87966059130683","1.3213276863775","2.1588312024289","","","1.1549500843702","0.27405469619837","","","","","","","1.2651274517671","2.3984669491306","0.78787948951021","1.0311429049928","","0.30972501669652","0.69891729450707","1.1808054615954","1.4518869666543","","","0.95907348967413","0.91004156937261","0.23695682587965","","","","","","","16.050490774837","4.4704573978418","1.4290047805685","","5.4826167954008","3.6413347394533","2.1060718849264","","27.432569748648","5.7474066243797"
"P0810MV","5","569","53","8","40","2008-10-22 08:38:24","32.919533","-120.903017","","","6.7334880894789","3.8681486828313","3.7642978222872","0.014232465393712","1.1038574211641","1.1358205485126","1.1128732302242","0.36639833189462","","1.0337037187486","0.15249624231302","","","","","","","1.1291199053033","1.5207478025946","0.53976967638096","0.53731165061687","","0.50916060180402","0.51154425254017","0.83067283661141","0.77592904884383","","","0.87615811254497","0.35946063818947","0.1704763993202","","","","","","","14.365934594597","3.7331819971892","1.1861999610616","","3.7269490348957","2.6273067397994","1.4060951500546","","23.012265587744","4.0334018898541"
"P0810MV","5","569","53","5","50","2008-10-22 08:38:24","32.919533","-120.903017","","","1.6035461996594","0.42044474096048","0.72827323678391","0.022687810335036","0.94285362369897","0.71404622530127","0.71845559408455","","","0.78004222831044","0.23321730995202","0.018041534470275","","","","","","0.3744515040315","0.82351770607268","0.74783181462122","0.80391302196286","0.54791856978152","0.58645462866373","1.3159861277411","0.69697907614218","0.51764050710937","","","0.56713107952145","0.17740895791336","0.26265954195335","0.04373189015607","","","","","","2.7522641774038","2.3980432534198","1.0313010727327","","3.2976326164698","3.1170603396564","1.0509314695442","","9.4792411200261","4.1679918092006"
"P0810MV","5","569","53","2","60","2008-10-22 08:38:24","32.919533","-120.903017","","","0.18848207794882","0.38529808778544","0.70817705842379","0.043555353844795","0.13630569783315","0.12874962976146","0.83053758308141","0.43627947981098","","0.88835340478289","0.098550172113136","","","","","","","0.4389163931422","0.37084527560475","0.33945717044932","0.45274096868884","0.21541089503273","0.53928416667863","1.1054433375365","0.22599245314688","0.30668722363834","0.79749205370064","","0.83769834074342","0.15460958452357","0.28380923069611","0.22779401752882","","","","","","1.281957224158","1.5754277443318","0.98690357689603","","1.8173707029178","2.974899234701","1.5039111734919","","5.6616592483037","4.4788104081929"
"P0810MV","5","611","57","23","2","2008-10-23 08:30:50","32.81732","-120.841925","","","14.471317212638","9.7933598285585","4.3273536369229","0.3708983498658","1.3999779945497","2.1168376015319","1.5024569945072","4.7283022449073","","1.3924424830923","0.30530875467177","","","","","","","2.1462165945704","2.703763908177","1.7034861034321","0.59288121364815","","0.39810970583957","0.98789205826534","1.5326244213686","3.3469731091335","","","1.124982832151","1.153218425315","0.93772306068419","","","","","","","28.592030678119","10.118473185362","1.6977512377641","","7.1463478198276","6.265599294607","3.2159243181502","","47.554602921073","9.4815236127572"
"P0810MV","5","611","57","20","5","2008-10-23 08:30:50","32.81732","-120.841925","","","23.095525683984","1.7843675517371","9.0493095831632","","1.1539775213031","2.3935779225278","3.4796205257524","","","1.52037576363","0.41523643707057","0.033059828001637","","","","","","1.0595030248675","2.7613496447386","2.1352655863864","0.20702210361186","","0.17794207940057","1.767277608525","0.74082545304427","1.1189797909495","","","1.4378168649789","0.43651497695153","0.88013727686568","0.19494001882891","","","","","","33.929202818884","7.0271759695833","1.9686720287023","","6.1631403596043","3.8050249319193","2.949409137625","","49.088191176774","6.7544340695443"
"P0810MV","5","611","57","17","12","2008-10-23 08:30:50","32.81732","-120.841925","","","8.749822808356","5.5051836337631","2.9564859800593","0.13235402964289","0.3295280614719","1.3725365276205","1.8221319617812","1.6310290594665","","1.6486779796423","0.53512094256893","","","","","","","1.582161678215","2.7673524624617","1.7678126429563","0.29624490279357","","0.25176365359625","0.41254599719624","1.6203297108487","2.0995866744951","2.2984503630018","","1.2316258455551","0.48485599787516","1.2978014576771","","","","","","","17.211492422178","5.287579639983","2.1837989222113","","6.4135716864265","6.6826763991381","3.0142833011074","","31.096442670799","9.6969597002455"
"P0810MV","5","611","57","14","20","2008-10-23 08:30:50","32.81732","-120.841925","","","17.148401334449","6.4683693822365","8.5537080946337","0.17995573232713","1.0680997986742","1.6652684842854","4.5103158859257","0.59328219280411","","1.8996338895304","0.63981450753103","0.038035870271694","","","","","","0.91598957605481","2.804248836754","1.4523361569118","1.6856840407636","1.2852532242976","0.36715036864024","1.0221224200508","1.5509878367155","1.8680802177538","","","1.139331572459","1.2429211249914","0.50105935010189","","","","","","","32.170478811319","8.0169220940166","2.5774842673332","","8.1435118347819","4.8083408431603","2.8833120475522","","50.90839700745","7.6916528907126"
"P0810MV","5","611","57","11","25","2008-10-23 08:30:50","32.81732","-120.841925","","","16.808518666295","7.2351534309628","9.8453553309555","0.082131699584172","1.1199961209225","1.2522574133618","3.2804802070193","2.8929645757504","","3.236966783156","0.58256062680733","","","","","","","0.55287317462952","1.9732447337272","0.59902257065907","0.13525699289066","","0.24191690114243","0.36215553627275","0.64917026501977","0.46055861426868","","","1.5503232483103","0.49856517197315","0.79902922489667","","","","","","","33.889027428213","8.6278300166382","3.8195274099633","","3.2603974719065","1.7138013167036","2.8479176451802","","49.596782326721","4.5617189618838"
"P0810MV","5","611","57","8","30","2008-10-23 08:30:50","32.81732","-120.841925","","","5.784989397715","3.0876851068948","4.7116981097989","0.052633437171454","0.41845425862396","1.8016439451786","2.0946055720855","4.0971388819844","","1.0085062511925","0.20299744614936","0.025127397898837","","","","","","0.60753291762561","0.96070747561475","0.92238341369298","1.8544466390806","","0.24289321192853","0.64673166176921","0.63225423593342","0.42342755571262","3.9202907924323","","1.3529037079801","0.11376069628828","0.73790048363273","","","","","","","13.584372614409","8.4644760950439","1.2366310952407","","4.3450704460139","5.8655974577761","2.2045648879011","","27.630550250707","8.0701623456772"
"P0810MV","5","611","57","5","40","2008-10-23 08:30:50","32.81732","-120.841925","","","7.8552403802256","4.3483264924434","3.1936510058466","","0.32679027143369","0.49920615786713","3.2754253965482","","","1.6809272801183","0.25741573478693","0.024468302798604","","","","","","0.57797917278436","0.11208617554841","0.73193732416137","2.0007377843556","0.82915308807937","0.26140347359254","1.8349273357915","0.85821800004159","0.29880367641265","0.26840251733278","","0.82528621689884","0.33595535656305","0.48385720666581","0.1089768600691","","","","","","15.397217878516","4.101421825849","1.9628113177038","","4.2518935449291","3.5217550031711","1.7540756401968","","25.713344566998","5.2758306433679"
"P0810MV","5","611","57","2","50","2008-10-23 08:30:50","32.81732","-120.841925","","","0.58368093347979","0.61466983812092","0.79889724737607","0.029516529623165","0.88567228378965","0.27564435068706","0.95428377858726","0.24936745298101","","0.57018793472734","0.2478163929054","0.012552879171118","","","","","","0.27392796413247","0.66479649975141","0.3481004531689","0.46397074947296","0.27704810964866","0.16923880816768","0.72883271158175","0.28780148739606","0.31911661176914","","","0.73630732604618","0.31635266153852","0.20924417948622","","0.0039392768306066","","","","","1.9972480189768","2.3944843956681","0.83055720680386","","2.0278437761744","1.5049896189146","1.2658434439015","","7.2501333976232","2.7708330628162"
"P0810MV","5","642","60","23","2","2008-10-24 09:02:45","32.852377","-120.567872","","","10.909791152677","7.4698959671832","1.8270332387366","0.036558864895304","1.9728061864968","1.1806785321894","3.3386663924519","","","1.7488202010148","1.6998992704082","","","","","","","1.3873850992639","1.7534663706744","0.8253007904343","0.43390849338796","","0.15490867147692","0.35262712049144","0.94554871845109","0.59024180852289","","","0.68254584224356","0.20705304903873","0.58258361752764","0.088018940890468","","","","","","20.206720358597","6.5287099760335","3.4487194714231","","4.4000607537606","2.0433263189423","1.5602014497004","","34.584210559814","3.6035277686427"
